"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","pplfair","pplhlp","ppltrst","lrscale","polintr","stfdem","stfeco","stfgov","trstep","trstlgl","trstplc","trstplt","trstprl","trstprt","trstsci","imbgeco","imwbcnt","happy","rlgdgr"
"ESS2e03_6",2,"3.6","01.12.2018",233333,"DE",0.5522,0.46921235,2.4529457,,,,,5,5,5,5,3,5,5,6,5,8,7,4,5,4,,5,5,8,10
"ESS2e03_6",2,"3.6","01.12.2018",233336,"DE",0.5522,0.5610129,2.4529457,,,,,6,5,5,5,3,5,5,5,5,7,6,4,4,4,,5,4,8,0
"ESS2e03_6",2,"3.6","01.12.2018",234101,"DE",0.5522,0.49048883,2.4529457,,,,,5,7,7,5,1,5,5,5,6,3,8,6,8,5,,3,4,7,5
"ESS2e03_6",2,"3.6","01.12.2018",234104,"DE",0.5522,0.6421783,2.4529457,,,,,3,2,5,5,1,7,3,3,0,5,3,3,5,2,,2,3,6,0
"ESS2e03_6",2,"3.6","01.12.2018",234107,"DE",0.5522,0.494726,2.4529457,,,,,5,4,5,3,2,2,5,2,2,3,3,2,3,2,,88,5,5,5
"ESS2e03_6",2,"3.6","01.12.2018",234113,"DE",0.5522,0.5610129,2.4529457,,,,,0,1,5,2,4,0,0,0,2,5,0,0,0,0,,2,5,2,1
"ESS2e03_6",2,"3.6","01.12.2018",234116,"DE",0.5522,0.46921235,2.4529457,,,,,1,0,0,5,3,2,2,88,3,77,10,1,1,1,,0,0,8,0
"ESS2e03_6",2,"3.6","01.12.2018",234119,"DE",0.5522,0.7025301,2.4529457,,,,,1,2,1,5,4,1,1,2,2,2,2,3,3,1,,1,1,3,2
"ESS2e03_6",2,"3.6","01.12.2018",234125,"DE",0.5522,0.6647986,2.4529457,,,,,5,6,5,5,1,5,3,3,7,8,10,7,7,4,,5,5,6,0
"ESS2e03_6",2,"3.6","01.12.2018",234128,"DE",0.5522,0.7025301,2.4529457,,,,,0,0,3,5,4,0,1,0,1,2,9,0,1,0,,4,5,5,0
"ESS2e03_6",2,"3.6","01.12.2018",234205,"DE",0.5522,0.49048883,2.4529457,,,,,6,6,4,2,3,0,4,1,1,4,4,0,3,0,,4,5,6,0
"ESS2e03_6",2,"3.6","01.12.2018",234208,"DE",0.5522,0.5610129,2.4529457,,,,,5,5,3,5,2,4,2,1,4,3,5,1,2,1,,3,3,6,6
"ESS2e03_6",2,"3.6","01.12.2018",234214,"DE",0.5522,0.46921235,2.4529457,,,,,5,7,5,5,3,5,5,5,7,3,10,5,3,5,,5,5,7,5
"ESS2e03_6",2,"3.6","01.12.2018",234220,"DE",0.5522,0.48699832,2.4529457,,,,,5,3,5,3,1,0,0,2,5,3,2,2,3,3,,7,5,7,0
"ESS2e03_6",2,"3.6","01.12.2018",234312,"DE",0.5522,0.6296082,2.4529457,,,,,6,4,4,6,2,4,4,2,5,3,8,3,5,3,,5,5,6,4
"ESS2e03_6",2,"3.6","01.12.2018",234315,"DE",0.5522,0.6421783,2.4529457,,,,,8,5,6,3,2,2,3,4,5,5,8,3,2,2,,5,6,8,3
"ESS2e03_6",2,"3.6","01.12.2018",234321,"DE",0.5522,0.644366,2.4529457,,,,,6,7,7,5,3,3,2,2,4,3,4,3,4,3,,4,5,7,8
"ESS2e03_6",2,"3.6","01.12.2018",234324,"DE",0.5522,0.6296082,2.4529457,,,,,5,5,5,5,2,1,1,1,2,5,6,4,5,4,,4,5,5,0
"ESS2e03_6",2,"3.6","01.12.2018",234327,"DE",0.5522,0.46921235,2.4529457,,,,,5,3,4,5,2,4,2,0,6,4,4,1,2,5,,5,3,7,1
"ESS2e03_6",2,"3.6","01.12.2018",234333,"DE",0.5522,0.724352,2.4529457,,,,,8,6,6,4,3,8,3,5,6,5,8,4,4,4,,2,6,7,0
"ESS2e03_6",2,"3.6","01.12.2018",234336,"DE",0.5522,0.6296082,2.4529457,,,,,5,3,5,2,1,0,2,0,2,2,5,0,0,2,,3,1,8,8
"ESS2e03_6",2,"3.6","01.12.2018",235119,"DE",0.5522,0.5610129,2.4529457,,,,,4,6,6,5,2,5,5,5,7,9,8,5,5,5,,5,3,8,2
"ESS2e03_6",2,"3.6","01.12.2018",235125,"DE",0.5522,1.1106392,2.4529457,,,,,5,4,4,88,3,5,4,5,88,3,3,5,5,4,,4,5,6,1
"ESS2e03_6",2,"3.6","01.12.2018",235134,"DE",0.5522,0.6647986,2.4529457,,,,,3,4,4,6,2,2,3,1,4,1,3,0,2,0,,5,5,4,3
"ESS2e03_6",2,"3.6","01.12.2018",235202,"DE",0.5522,0.49048883,2.4529457,,,,,7,7,4,6,2,6,2,1,7,4,4,2,2,2,,5,5,8,0
"ESS2e03_6",2,"3.6","01.12.2018",235208,"DE",0.5522,0.7025301,2.4529457,,,,,7,4,5,77,3,88,4,6,6,3,5,7,8,7,,4,4,6,0
"ESS2e03_6",2,"3.6","01.12.2018",235214,"DE",0.5522,0.644366,2.4529457,,,,,7,7,4,5,2,6,5,7,7,5,10,7,7,5,,4,4,8,1
"ESS2e03_6",2,"3.6","01.12.2018",235220,"DE",0.5522,0.57038075,2.4529457,,,,,6,7,5,5,2,5,2,0,6,4,3,1,1,3,,5,4,6,0
"ESS2e03_6",2,"3.6","01.12.2018",235226,"DE",0.5522,0.644366,2.4529457,,,,,5,5,5,4,2,7,4,5,8,8,8,8,8,8,,6,8,7,0
"ESS2e03_6",2,"3.6","01.12.2018",235232,"DE",0.5522,0.5610129,2.4529457,,,,,8,9,9,5,3,7,4,7,9,9,9,9,9,9,,88,6,7,8
"ESS2e03_6",2,"3.6","01.12.2018",235235,"DE",0.5522,0.6296082,2.4529457,,,,,5,5,8,5,2,4,2,3,5,5,8,4,6,8,,4,7,8,4
"ESS2e03_6",2,"3.6","01.12.2018",235306,"DE",0.5522,0.48699832,2.4529457,,,,,5,6,5,5,2,5,3,5,6,8,7,6,6,6,,4,4,7,0
"ESS2e03_6",2,"3.6","01.12.2018",235309,"DE",0.5522,0.46921235,2.4529457,,,,,8,5,4,0,2,5,5,5,2,7,7,2,3,2,,5,5,9,0
"ESS2e03_6",2,"3.6","01.12.2018",235312,"DE",0.5522,0.6421783,2.4529457,,,,,8,6,7,77,2,7,7,8,8,2,8,8,8,2,,2,77,8,0
"ESS2e03_6",2,"3.6","01.12.2018",235315,"DE",0.5522,0.4781653,2.4529457,,,,,5,7,5,5,2,6,5,4,5,7,7,4,4,4,,7,5,8,0
"ESS2e03_6",2,"3.6","01.12.2018",235321,"DE",0.5522,0.5610129,2.4529457,,,,,4,4,2,6,3,3,2,3,1,1,3,0,1,0,,1,1,3,8
"ESS2e03_6",2,"3.6","01.12.2018",235330,"DE",0.5522,0.49048883,2.4529457,,,,,4,2,3,6,1,4,4,1,5,8,6,2,5,1,,6,4,9,0
"ESS2e03_6",2,"3.6","01.12.2018",236110,"DE",0.5522,0.49048883,2.4529457,,,,,8,8,8,4,1,4,5,2,5,3,6,3,3,2,,5,5,7,0
"ESS2e03_6",2,"3.6","01.12.2018",236113,"DE",0.5522,0.6647986,2.4529457,,,,,6,6,7,88,3,6,6,7,6,7,8,6,7,5,,4,88,8,88
"ESS2e03_6",2,"3.6","01.12.2018",236116,"DE",0.5522,0.49048883,2.4529457,,,,,8,7,8,7,2,6,4,3,4,6,7,3,5,3,,8,7,7,5
"ESS2e03_6",2,"3.6","01.12.2018",236119,"DE",0.5522,1.1894113,2.4529457,,,,,4,8,6,3,2,6,2,2,6,5,5,3,3,3,,88,5,5,3
"ESS2e03_6",2,"3.6","01.12.2018",236122,"DE",0.5522,0.57038075,2.4529457,,,,,9,5,10,6,3,8,8,9,9,6,6,6,9,5,,5,5,7,0
"ESS2e03_6",2,"3.6","01.12.2018",236128,"DE",0.5522,0.49048883,2.4529457,,,,,7,7,6,5,2,6,4,3,5,5,6,3,4,3,,6,5,8,3
"ESS2e03_6",2,"3.6","01.12.2018",236131,"DE",0.5522,0.644366,2.4529457,,,,,6,7,4,6,2,5,5,5,7,7,6,6,5,7,,6,5,7,0
"ESS2e03_6",2,"3.6","01.12.2018",236134,"DE",0.5522,0.46921235,2.4529457,,,,,5,5,7,5,3,4,8,2,8,9,10,2,7,6,,4,4,6,3
"ESS2e03_6",2,"3.6","01.12.2018",236208,"DE",0.5522,0.48699832,2.4529457,,,,,9,7,8,5,1,8,5,3,10,10,10,10,10,6,,9,10,9,6
"ESS2e03_6",2,"3.6","01.12.2018",236214,"DE",0.5522,0.6421783,2.4529457,,,,,8,7,3,2,3,8,7,1,4,0,8,1,1,1,,6,7,10,0
"ESS2e03_6",2,"3.6","01.12.2018",236223,"DE",0.5522,0.6296082,2.4529457,,,,,7,6,7,5,3,4,3,3,4,3,4,3,4,3,,4,3,3,0
"ESS2e03_6",2,"3.6","01.12.2018",236232,"DE",0.5522,0.49048883,2.4529457,,,,,6,5,7,6,1,1,1,2,4,0,1,4,2,4,,5,4,5,0
"ESS2e03_6",2,"3.6","01.12.2018",236235,"DE",0.5522,0.6421783,2.4529457,,,,,6,7,4,5,2,4,2,1,4,3,3,2,2,2,,5,4,7,0
"ESS2e03_6",2,"3.6","01.12.2018",236303,"DE",0.5522,0.49048883,2.4529457,,,,,7,7,8,7,1,7,3,3,6,7,7,4,3,4,,8,5,9,2
"ESS2e03_6",2,"3.6","01.12.2018",236309,"DE",0.5522,0.644366,2.4529457,,,,,8,4,6,77,2,5,7,5,4,5,5,4,5,5,,7,8,9,4
"ESS2e03_6",2,"3.6","01.12.2018",236321,"DE",0.5522,0.6647986,2.4529457,,,,,3,88,2,88,3,4,4,3,4,4,4,4,3,4,,4,5,5,77
"ESS2e03_6",2,"3.6","01.12.2018",236324,"DE",0.5522,0.46921235,2.4529457,,,,,7,8,3,5,2,4,4,4,4,5,6,5,4,5,,4,5,8,1
"ESS2e03_6",2,"3.6","01.12.2018",236333,"DE",0.5522,0.5610129,2.4529457,,,,,5,3,3,3,2,0,0,2,6,2,5,3,2,4,,3,3,2,1
"ESS2e03_6",2,"3.6","01.12.2018",236336,"DE",0.5522,0.5610129,2.4529457,,,,,3,5,4,88,3,4,1,2,3,2,2,1,2,2,,2,2,2,0
"ESS2e03_6",2,"3.6","01.12.2018",237229,"DE",0.5522,0.6296082,2.4529457,,,,,7,7,6,6,2,5,3,4,5,6,6,3,4,4,,2,4,5,1
"ESS2e03_6",2,"3.6","01.12.2018",238101,"DE",0.5522,0.5610129,2.4529457,,,,,8,8,5,5,2,3,3,4,5,4,8,3,4,3,,4,3,4,2
"ESS2e03_6",2,"3.6","01.12.2018",238104,"DE",0.5522,0.46921235,2.4529457,,,,,4,4,2,77,2,2,3,2,2,5,5,2,2,2,,3,3,5,3
"ESS2e03_6",2,"3.6","01.12.2018",238113,"DE",0.5522,0.724352,2.4529457,,,,,7,7,6,7,2,5,4,3,3,5,5,3,7,3,,5,5,6,4
"ESS2e03_6",2,"3.6","01.12.2018",238116,"DE",0.5522,0.5610129,2.4529457,,,,,8,10,5,3,3,7,5,8,6,6,8,4,6,5,,4,4,8,6
"ESS2e03_6",2,"3.6","01.12.2018",238128,"DE",0.5522,0.644366,2.4529457,,,,,5,5,5,5,3,5,4,5,2,5,5,2,2,2,,3,7,8,1
"ESS2e03_6",2,"3.6","01.12.2018",238202,"DE",0.5522,0.6421783,2.4529457,,,,,5,5,2,2,1,0,0,0,0,0,5,0,0,0,,5,5,7,0
"ESS2e03_6",2,"3.6","01.12.2018",238226,"DE",0.5522,0.48699832,2.4529457,,,,,8,8,5,5,2,5,6,4,5,3,8,4,5,3,,6,5,8,0
"ESS2e03_6",2,"3.6","01.12.2018",238229,"DE",0.5522,0.7025301,2.4529457,,,,,8,5,6,5,3,2,4,1,1,7,8,0,1,1,,1,5,8,0
"ESS2e03_6",2,"3.6","01.12.2018",238306,"DE",0.5522,0.5610129,2.4529457,,,,,0,0,0,2,2,4,4,4,3,0,0,3,0,2,,2,0,3,3
"ESS2e03_6",2,"3.6","01.12.2018",238312,"DE",0.5522,0.48699832,2.4529457,,,,,6,6,6,0,2,8,3,4,5,7,7,4,4,4,,5,5,8,0
"ESS2e03_6",2,"3.6","01.12.2018",239104,"DE",0.5522,0.46921235,2.4529457,,,,,8,3,8,5,3,0,1,0,5,3,8,1,0,1,,7,4,9,5
"ESS2e03_6",2,"3.6","01.12.2018",239107,"DE",0.5522,0.6421783,2.4529457,,,,,10,10,5,5,1,5,5,2,5,5,5,2,5,2,,5,5,5,5
"ESS2e03_6",2,"3.6","01.12.2018",239116,"DE",0.5522,0.6296082,2.4529457,,,,,7,7,7,5,3,4,3,2,4,7,7,3,2,3,,4,4,6,2
"ESS2e03_6",2,"3.6","01.12.2018",239134,"DE",0.5522,0.6647986,2.4529457,,,,,5,6,3,5,2,3,2,5,6,8,8,6,3,1,,8,5,6,7
"ESS2e03_6",2,"3.6","01.12.2018",239202,"DE",0.5522,0.5610129,2.4529457,,,,,9,8,5,5,1,6,3,7,5,4,6,4,4,2,,5,5,7,7
"ESS2e03_6",2,"3.6","01.12.2018",239205,"DE",0.5522,0.6647986,2.4529457,,,,,8,7,8,5,3,4,3,2,2,6,7,1,1,1,,4,4,9,3
"ESS2e03_6",2,"3.6","01.12.2018",239211,"DE",0.5522,0.46921235,2.4529457,,,,,5,5,5,5,2,2,1,2,4,6,7,2,7,2,,3,5,5,0
"ESS2e03_6",2,"3.6","01.12.2018",239214,"DE",0.5522,0.5610129,2.4529457,,,,,4,4,4,4,3,4,4,2,4,8,9,2,3,2,,3,5,7,1
"ESS2e03_6",2,"3.6","01.12.2018",239217,"DE",0.5522,0.48699832,2.4529457,,,,,8,1,2,8,1,0,0,0,2,1,4,0,0,2,,1,1,8,7
"ESS2e03_6",2,"3.6","01.12.2018",239220,"DE",0.5522,0.6421783,2.4529457,,,,,2,8,5,9,3,5,8,8,9,10,10,9,9,10,,1,2,8,5
"ESS2e03_6",2,"3.6","01.12.2018",239226,"DE",0.5522,0.644366,2.4529457,,,,,4,5,4,3,3,7,3,2,7,5,8,3,7,5,,4,4,7,0
"ESS2e03_6",2,"3.6","01.12.2018",239232,"DE",0.5522,0.48699832,2.4529457,,,,,8,5,6,5,3,4,5,2,2,5,6,1,2,1,,2,3,8,7
"ESS2e03_6",2,"3.6","01.12.2018",239303,"DE",0.5522,0.49048883,2.4529457,,,,,5,1,5,5,1,3,6,5,8,4,8,5,8,7,,5,4,10,0
"ESS2e03_6",2,"3.6","01.12.2018",239312,"DE",0.5522,0.4781653,2.4529457,,,,,8,6,8,2,2,6,4,6,3,4,7,4,4,3,,8,8,8,3
"ESS2e03_6",2,"3.6","01.12.2018",239318,"DE",0.5522,0.46921235,2.4529457,,,,,8,8,6,3,1,4,2,4,5,5,6,3,6,3,,7,6,9,3
"ESS2e03_6",2,"3.6","01.12.2018",239330,"DE",0.5522,0.48699832,2.4529457,,,,,5,5,6,4,2,4,4,3,5,4,4,3,3,4,,7,88,6,4
"ESS2e03_6",2,"3.6","01.12.2018",239333,"DE",0.5522,0.6647986,2.4529457,,,,,5,5,3,6,3,2,0,0,0,2,6,0,1,0,,5,3,6,0
"ESS2e03_6",2,"3.6","01.12.2018",239336,"DE",0.5522,0.46921235,2.4529457,,,,,5,5,5,5,2,5,4,2,2,6,7,2,2,1,,5,4,5,2
"ESS2e03_6",2,"3.6","01.12.2018",240101,"DE",0.5522,0.5610129,2.4529457,,,,,5,2,5,3,3,7,6,1,5,8,8,2,4,2,,6,6,8,5
"ESS2e03_6",2,"3.6","01.12.2018",240104,"DE",0.5522,0.5610129,2.4529457,,,,,1,1,1,5,3,4,3,3,1,2,1,1,2,1,,2,1,2,5
"ESS2e03_6",2,"3.6","01.12.2018",240110,"DE",0.5522,0.6647986,2.4529457,,,,,8,7,6,4,2,3,3,2,2,8,9,2,5,2,,6,5,8,0
"ESS2e03_6",2,"3.6","01.12.2018",240119,"DE",0.5522,0.6296082,2.4529457,,,,,9,3,5,3,2,0,1,9,0,8,6,2,6,1,,3,5,7,10
"ESS2e03_6",2,"3.6","01.12.2018",240122,"DE",0.5522,0.494726,2.4529457,,,,,7,4,4,1,1,5,2,3,5,3,6,5,3,3,,2,3,4,0
"ESS2e03_6",2,"3.6","01.12.2018",240125,"DE",0.5522,0.7025301,2.4529457,,,,,8,5,7,3,3,7,3,4,7,8,10,3,4,5,,5,6,9,3
"ESS2e03_6",2,"3.6","01.12.2018",240128,"DE",0.5522,0.48699832,2.4529457,,,,,5,5,5,2,1,8,3,8,7,5,8,3,5,3,,5,9,8,0
"ESS2e03_6",2,"3.6","01.12.2018",240131,"DE",0.5522,0.6421783,2.4529457,,,,,9,5,5,5,2,5,0,1,0,0,5,0,1,0,,1,1,10,2
"ESS2e03_6",2,"3.6","01.12.2018",240202,"DE",0.5522,0.6421783,2.4529457,,,,,5,2,5,2,2,0,5,3,88,3,4,0,0,0,,0,0,5,5
"ESS2e03_6",2,"3.6","01.12.2018",240205,"DE",0.5522,0.5610129,2.4529457,,,,,5,6,5,2,2,6,1,1,88,3,8,6,4,2,,3,3,7,7
"ESS2e03_6",2,"3.6","01.12.2018",240223,"DE",0.5522,0.46921235,2.4529457,,,,,5,5,7,88,2,3,2,3,1,3,3,1,1,1,,3,9,9,2
"ESS2e03_6",2,"3.6","01.12.2018",240229,"DE",0.5522,0.4781653,2.4529457,,,,,7,7,7,3,3,4,4,3,6,5,7,5,6,5,,6,7,8,3
"ESS2e03_6",2,"3.6","01.12.2018",240235,"DE",0.5522,0.6647986,2.4529457,,,,,2,2,5,5,2,5,0,88,2,0,2,2,2,2,,1,3,7,0
"ESS2e03_6",2,"3.6","01.12.2018",240306,"DE",0.5522,0.7025301,2.4529457,,,,,7,8,5,4,3,3,4,5,5,7,7,3,4,3,,5,4,7,4
"ESS2e03_6",2,"3.6","01.12.2018",240309,"DE",0.5522,0.5610129,2.4529457,,,,,9,9,5,5,2,3,3,1,3,2,3,1,2,2,,1,1,6,2
"ESS2e03_6",2,"3.6","01.12.2018",240315,"DE",0.5522,0.49048883,2.4529457,,,,,2,4,3,5,2,1,2,2,6,6,4,3,5,3,,6,5,6,0
"ESS2e03_6",2,"3.6","01.12.2018",240324,"DE",0.5522,0.48699832,2.4529457,,,,,5,5,5,4,2,4,2,3,5,5,5,5,5,5,,2,3,7,0
"ESS2e03_6",2,"3.6","01.12.2018",240327,"DE",0.5522,0.6421783,2.4529457,,,,,5,5,3,5,2,6,7,6,4,4,8,3,3,3,,4,5,7,3
"ESS2e03_6",2,"3.6","01.12.2018",240336,"DE",0.5522,0.49048883,2.4529457,,,,,7,7,3,3,1,8,5,5,6,6,6,5,7,5,,6,6,8,0
"ESS2e03_6",2,"3.6","01.12.2018",241101,"DE",0.5522,0.6296082,2.4529457,,,,,7,3,3,5,3,8,8,8,8,7,7,7,8,7,,7,6,10,7
"ESS2e03_6",2,"3.6","01.12.2018",241104,"DE",0.5522,0.5610129,2.4529457,,,,,7,4,4,5,2,3,0,4,5,3,6,5,4,4,,3,4,8,3
"ESS2e03_6",2,"3.6","01.12.2018",241113,"DE",0.5522,0.48699832,2.4529457,,,,,5,3,2,6,2,3,4,0,5,7,6,3,4,5,,7,9,6,3
"ESS2e03_6",2,"3.6","01.12.2018",241116,"DE",0.5522,0.49048883,2.4529457,,,,,5,4,2,3,2,4,2,7,1,4,4,2,2,1,,6,5,9,0
"ESS2e03_6",2,"3.6","01.12.2018",241122,"DE",0.5522,0.48699832,2.4529457,,,,,9,6,7,3,2,2,4,4,5,6,5,3,3,2,,7,6,5,0
"ESS2e03_6",2,"3.6","01.12.2018",241128,"DE",0.5522,0.494726,2.4529457,,,,,8,8,8,0,1,3,3,3,2,2,2,2,2,2,,5,5,5,0
"ESS2e03_6",2,"3.6","01.12.2018",241131,"DE",0.5522,0.5610129,2.4529457,,,,,10,8,5,6,1,3,1,1,3,0,7,4,3,3,,8,5,7,5
"ESS2e03_6",2,"3.6","01.12.2018",241202,"DE",0.5522,1.1106392,2.4529457,,,,,1,5,1,88,4,3,2,88,88,0,2,0,0,0,,0,5,5,0
"ESS2e03_6",2,"3.6","01.12.2018",241205,"DE",0.5522,1.1894113,2.4529457,,,,,8,8,8,4,4,88,5,6,88,4,9,5,8,5,,9,8,8,8
"ESS2e03_6",2,"3.6","01.12.2018",241208,"DE",0.5522,0.5610129,2.4529457,,,,,6,6,0,5,2,5,4,3,88,2,8,9,5,4,,2,3,6,0
"ESS2e03_6",2,"3.6","01.12.2018",241214,"DE",0.5522,0.49048883,2.4529457,,,,,6,6,6,0,1,2,1,1,1,1,3,2,5,0,,10,5,1,7
"ESS2e03_6",2,"3.6","01.12.2018",241223,"DE",0.5522,0.4781653,2.4529457,,,,,7,3,5,2,2,3,2,2,2,5,6,2,4,2,,6,6,6,0
"ESS2e03_6",2,"3.6","01.12.2018",241232,"DE",0.5522,0.6296082,2.4529457,,,,,6,4,3,2,2,4,2,2,5,2,4,2,3,2,,5,4,6,4
"ESS2e03_6",2,"3.6","01.12.2018",241312,"DE",0.5522,0.6421783,2.4529457,,,,,2,2,2,5,3,3,0,2,5,6,4,4,3,5,,3,2,2,0
"ESS2e03_6",2,"3.6","01.12.2018",241318,"DE",0.5522,0.6647986,2.4529457,,,,,8,5,8,3,1,7,0,0,4,8,8,1,5,1,,5,8,8,1
"ESS2e03_6",2,"3.6","01.12.2018",241327,"DE",0.5522,0.644366,2.4529457,,,,,6,5,9,2,1,7,5,6,8,8,8,5,8,7,,8,5,7,7
"ESS2e03_6",2,"3.6","01.12.2018",242107,"DE",0.5522,0.6647986,2.4529457,,,,,6,4,4,6,2,4,2,2,6,3,5,5,4,5,,5,5,8,6
"ESS2e03_6",2,"3.6","01.12.2018",242116,"DE",0.5522,0.6421783,2.4529457,,,,,4,0,0,1,2,2,3,0,0,0,9,3,2,0,,5,3,10,3
"ESS2e03_6",2,"3.6","01.12.2018",242119,"DE",0.5522,0.5610129,2.4529457,,,,,5,5,6,8,2,7,8,3,5,8,8,3,7,3,,2,5,1,2
"ESS2e03_6",2,"3.6","01.12.2018",242122,"DE",0.5522,0.48699832,2.4529457,,,,,5,5,8,5,2,3,1,1,1,9,9,1,1,0,,5,5,9,0
"ESS2e03_6",2,"3.6","01.12.2018",242202,"DE",0.5522,0.57038075,2.4529457,,,,,7,6,7,3,1,8,10,8,7,9,6,7,8,7,,10,10,7,0
"ESS2e03_6",2,"3.6","01.12.2018",242205,"DE",0.5522,0.6296082,2.4529457,,,,,4,4,3,5,2,2,3,1,1,8,7,3,6,2,,5,5,4,3
"ESS2e03_6",2,"3.6","01.12.2018",242208,"DE",0.5522,1.1894113,2.4529457,,,,,7,3,5,7,2,5,4,3,4,3,6,3,4,4,,4,5,7,5
"ESS2e03_6",2,"3.6","01.12.2018",242220,"DE",0.5522,0.6296082,2.4529457,,,,,8,5,6,5,1,8,3,7,8,9,9,6,7,5,,6,5,10,0
"ESS2e03_6",2,"3.6","01.12.2018",242226,"DE",0.5522,0.6296082,2.4529457,,,,,7,6,7,3,1,4,5,7,7,8,7,6,6,5,,7,7,8,1
"ESS2e03_6",2,"3.6","01.12.2018",242229,"DE",0.5522,0.494726,2.4529457,,,,,5,4,8,1,2,7,3,5,4,9,9,4,8,3,,5,7,6,1
"ESS2e03_6",2,"3.6","01.12.2018",242303,"DE",0.5522,0.48699832,2.4529457,,,,,6,4,4,8,1,8,1,1,0,8,8,2,8,3,,4,4,5,0
"ESS2e03_6",2,"3.6","01.12.2018",242306,"DE",0.5522,0.6647986,2.4529457,,,,,2,5,5,5,3,5,0,0,2,1,0,0,0,0,,0,0,0,0
"ESS2e03_6",2,"3.6","01.12.2018",242309,"DE",0.5522,0.5610129,2.4529457,,,,,8,7,2,88,3,5,88,88,88,88,8,1,88,1,,6,5,8,2
"ESS2e03_6",2,"3.6","01.12.2018",242330,"DE",0.5522,0.644366,2.4529457,,,,,6,7,7,5,2,5,2,1,3,5,7,3,3,2,,5,7,5,0
"ESS2e03_6",2,"3.6","01.12.2018",242333,"DE",0.5522,0.49048883,2.4529457,,,,,6,4,5,6,2,3,4,5,3,8,8,3,5,3,,5,4,8,8
"ESS2e03_6",2,"3.6","01.12.2018",243104,"DE",0.5522,0.6647986,2.4529457,,,,,6,6,5,2,2,4,6,5,7,8,7,5,6,6,,5,3,8,5
"ESS2e03_6",2,"3.6","01.12.2018",243113,"DE",0.5522,0.46921235,2.4529457,,,,,8,4,6,5,2,3,0,2,5,7,9,5,5,5,,8,10,10,0
"ESS2e03_6",2,"3.6","01.12.2018",243122,"DE",0.5522,0.6647986,2.4529457,,,,,3,2,2,4,4,0,0,0,0,1,0,0,0,0,,8,0,5,0
"ESS2e03_6",2,"3.6","01.12.2018",243125,"DE",0.5522,0.46921235,2.4529457,,,,,0,0,0,6,3,4,0,0,4,5,3,5,5,5,,0,5,4,0
"ESS2e03_6",2,"3.6","01.12.2018",243134,"DE",0.5522,0.6421783,2.4529457,,,,,9,3,5,5,1,0,5,3,0,0,5,2,0,1,,0,3,7,2
"ESS2e03_6",2,"3.6","01.12.2018",243205,"DE",0.5522,0.6421783,2.4529457,,,,,5,1,2,3,3,2,2,4,7,8,8,3,3,3,,10,6,5,0
"ESS2e03_6",2,"3.6","01.12.2018",243208,"DE",0.5522,0.644366,2.4529457,,,,,5,5,5,5,3,2,3,2,5,6,6,2,4,3,,5,8,8,0
"ESS2e03_6",2,"3.6","01.12.2018",243211,"DE",0.5522,1.1894113,2.4529457,,,,,8,4,7,4,3,6,3,6,0,6,8,2,3,3,,10,5,5,0
"ESS2e03_6",2,"3.6","01.12.2018",243214,"DE",0.5522,0.6647986,2.4529457,,,,,3,2,2,1,1,2,1,0,0,2,5,0,2,0,,2,1,9,0
"ESS2e03_6",2,"3.6","01.12.2018",243226,"DE",0.5522,0.5610129,2.4529457,,,,,8,3,7,5,2,2,2,0,4,5,6,2,2,2,,0,0,9,3
"ESS2e03_6",2,"3.6","01.12.2018",243232,"DE",0.5522,0.644366,2.4529457,,,,,7,3,5,3,4,5,0,0,0,5,7,0,0,0,,8,5,5,0
"ESS2e03_6",2,"3.6","01.12.2018",243306,"DE",0.5522,0.494726,2.4529457,,,,,8,5,7,3,2,5,2,5,88,6,7,4,5,4,,4,88,7,5
"ESS2e03_6",2,"3.6","01.12.2018",243312,"DE",0.5522,0.6296082,2.4529457,,,,,0,0,2,5,1,4,2,2,8,8,5,2,5,2,,2,2,5,4
"ESS2e03_6",2,"3.6","01.12.2018",243318,"DE",0.5522,0.644366,2.4529457,,,,,7,3,5,3,2,3,3,5,6,6,8,3,3,3,,7,7,6,0
"ESS2e03_6",2,"3.6","01.12.2018",243330,"DE",0.5522,0.644366,2.4529457,,,,,7,0,5,5,2,5,0,0,0,5,7,0,0,0,,10,5,7,0
"ESS2e03_6",2,"3.6","01.12.2018",243333,"DE",0.5522,0.48699832,2.4529457,,,,,6,3,7,5,2,6,4,4,4,3,8,4,5,4,,8,4,4,0
"ESS2e03_6",2,"3.6","01.12.2018",243336,"DE",0.5522,0.4781653,2.4529457,,,,,5,5,6,5,2,0,2,2,88,3,6,1,2,1,,5,5,8,0
"ESS2e03_6",2,"3.6","01.12.2018",244101,"DE",0.5522,0.6296082,2.4529457,,,,,5,2,2,1,4,2,5,2,2,2,1,1,8,2,,2,5,4,0
"ESS2e03_6",2,"3.6","01.12.2018",244107,"DE",0.5522,0.6647986,2.4529457,,,,,6,6,4,3,2,2,2,3,0,5,4,3,2,2,,2,5,5,0
"ESS2e03_6",2,"3.6","01.12.2018",244131,"DE",0.5522,0.6537425,2.4529457,,,,,5,2,2,3,4,2,3,1,5,1,5,1,0,1,,5,5,7,5
