,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
5573,0,3,40.68436,-73.96223,1,200,2,14,0.24,1,0
5574,1,51,40.76365,-73.94914,1,125,60,6,0.11,1,278
5575,0,20,40.72607,-73.95103,0,65,2,26,0.45,2,6
5576,0,20,40.72527,-73.95016,1,174,2,31,0.54,2,12
5577,0,6,40.69361,-73.93848,0,89,2,24,0.41,5,339
5578,0,10,40.66202,-73.98589,1,150,3,8,0.15,1,0
5579,0,24,40.66042,-73.95915,0,75,18,0,0.72,1,0
5580,2,95,40.6844,-73.8472,0,58,1,2,0.04,2,364
5581,0,16,40.67017,-73.97752,0,103,30,45,0.82,1,0
5582,1,7,40.76331,-73.99262,1,383,3,24,0.41,1,251
5583,0,3,40.68454,-73.96382,0,40,1,1,0.02,1,0
5584,2,25,40.75977,-73.92904,0,76,1,14,0.41,1,225
5585,1,8,40.79408,-73.9757,0,170,1,3,0.05,2,0
5586,1,4,40.80617,-73.93868,0,45,1,151,2.59,10,357
5587,0,6,40.69587,-73.95114,0,100,3,0,0.72,1,352
5588,1,27,40.72525,-73.99636,1,199,2,167,3.17,1,17
5589,1,18,40.87279,-73.91991,1,99,5,61,1.06,1,1
5590,0,79,40.64047,-74.00842,0,39,1,51,0.88,5,273
5591,2,44,40.70046,-73.90692,1,60,21,5,0.1,1,0
5592,0,6,40.68439,-73.92811,1,130,3,132,2.53,2,257
5593,0,12,40.71236,-73.9379,1,200,1,170,2.96,1,303
5594,0,54,40.64434,-73.94831,0,65,1,0,0.72,1,0
5595,1,28,40.77462,-73.95461,0,105,1,239,4.13,2,287
5596,0,54,40.65301,-73.95241,1,115,3,64,1.13,1,0
5597,1,2,40.81575,-73.9537,1,145,7,34,0.58,2,0
5598,0,20,40.73357,-73.95439,1,75,2,102,4.27,1,30
5599,0,40,40.70452,-73.98583,1,250,2,150,2.57,1,309
5600,1,4,40.7941,-73.94045,0,80,2,2,0.06,1,0
5601,1,27,40.71995,-73.99975,0,120,3,71,1.21,2,304
5602,0,12,40.71413,-73.94868,0,100,4,32,0.56,1,0
5603,1,7,40.75735,-73.99603,0,125,10,12,0.2,1,0
5604,0,12,40.71009,-73.96471,1,132,3,2,0.05,1,0
5605,0,10,40.66693,-73.98801,1,225,2,66,1.13,1,158
5606,0,12,40.70808,-73.94757,1,175,2,2,0.03,1,0
5607,1,9,40.71585,-73.99014,1,225,3,2,0.03,1,221
5608,0,6,40.69013,-73.92805,1,215,1,167,2.86,1,250
5609,0,123,40.67815,-74.01443,1,300,7,9,0.18,1,32
5610,1,2,40.80856,-73.94573,1,130,2,185,3.76,1,300
5611,2,152,40.67425,-73.75796,1,110,1,279,5.02,1,355
5612,4,58,40.8806,-73.83433,0,75,2,37,0.73,13,364
5613,0,20,40.72631,-73.94127,0,36,14,18,0.34,1,0
5614,0,6,40.68634,-73.92516,1,299,4,8,0.15,1,279
5615,1,19,40.72878,-73.98521,1,200,1,1,0.02,1,0
5616,0,70,40.65741,-73.87854,1,110,3,9,0.16,1,36
5617,0,12,40.71381,-73.96065,1,160,30,44,0.76,1,226
5618,0,6,40.68407,-73.95487,1,152,3,146,2.51,2,287
5619,0,3,40.6921,-73.96797,1,145,3,16,0.31,1,96
5620,0,21,40.70794,-73.92168,0,120,2,11,0.2,2,365
5621,0,21,40.7041,-73.92476,1,84,3,120,2.29,1,224
5622,1,28,40.76965,-73.96258,1,160,5,13,0.22,1,0
5623,0,6,40.68387,-73.95373,1,150,5,14,0.28,2,363
5624,2,63,40.71291,-73.84678,1,180,2,105,1.8,5,190
5625,4,58,40.88009,-73.83442,0,68,2,41,0.74,13,365
5626,1,27,40.72651,-74.00014,1,125,1,0,0.72,1,1
5627,0,21,40.69216,-73.90859,0,25,1,8,0.14,1,0
5628,0,6,40.68663,-73.9379,1,155,3,1,1.0,2,342
5629,1,19,40.73131,-73.98321,0,105,2,0,0.72,1,0
5630,0,100,40.63056,-73.89043,1,75,2,91,1.56,2,289
5631,1,2,40.8236,-73.94743,0,80,4,2,0.05,1,0
5632,1,23,40.71273,-73.9882,0,72,3,56,0.96,2,304
5633,0,6,40.68641,-73.94735,0,52,2,29,0.5,4,335
5634,0,33,40.67335,-73.99886,1,125,3,93,1.82,1,30
5635,1,8,40.78156,-73.97796,0,85,29,10,0.36,1,241
5636,0,17,40.65157,-73.97383,0,58,4,18,0.42,1,58
5637,0,20,40.72122,-73.94121,0,100,1,36,2.69,1,335
5638,1,19,40.72333,-73.98838,0,65,1,139,3.64,2,103
5639,0,20,40.72452,-73.93916,1,300,1,12,0.32,1,362
5640,0,21,40.70569,-73.92268,0,40,28,191,3.36,2,95
5641,2,56,40.76177,-73.91359,1,110,2,47,0.81,2,0
5642,0,90,40.63745,-74.02534,0,85,2,45,0.77,2,90
5643,0,10,40.66617,-73.98627,1,158,3,87,1.53,1,204
5644,0,15,40.67284,-73.9521,0,65,1,0,0.72,1,0
5645,1,7,40.76032,-73.99076,0,100,2,8,0.97,3,0
5646,0,12,40.71673,-73.94316,0,64,5,4,0.07,1,0
5647,0,33,40.67823,-73.99515,1,395,4,33,0.65,1,158
5648,2,39,40.74947,-73.91472,1,120,10,30,0.52,1,142
5649,4,141,40.87184,-73.88622,0,51,4,109,1.88,1,212
5650,1,60,40.70989,-74.00105,1,149,6,1,0.05,1,0
5651,0,12,40.7105,-73.9438,0,65,1,113,3.99,1,308
5652,2,63,40.71293,-73.84915,0,70,1,11,0.19,5,183
5653,1,8,40.79145,-73.97709,1,170,5,1,0.02,1,0
5654,1,43,40.70499,-74.00819,1,150,1,2,0.04,2,0
5655,1,4,40.80738,-73.93707,1,75,30,6,0.12,1,203
5656,1,8,40.78732,-73.97489,0,100,1,10,0.21,1,0
5657,0,15,40.67673,-73.9362,0,38,2,12,0.21,2,351
5658,1,68,40.73327,-73.98503,1,200,3,13,0.22,1,157
5659,1,7,40.76468,-73.98514,1,145,7,37,0.65,1,97
5660,0,15,40.67822,-73.95883,1,150,5,14,0.29,1,0
5661,2,25,40.74264,-73.95122,1,200,1,2,0.04,1,0
5662,0,6,40.67879,-73.93653,1,125,2,191,3.27,2,311
5663,1,5,40.74713,-73.98075,0,175,2,8,0.43,1,177
5664,0,36,40.6883,-73.99132,1,180,2,2,0.03,1,0
5665,1,19,40.72884,-73.98277,1,175,3,6,0.13,1,18
5666,1,14,40.75097,-73.99562,1,175,14,78,1.36,1,0
5667,0,0,40.64449,-73.97238,0,50,3,8,0.14,2,14
5668,0,22,40.64335,-73.96316,1,109,2,37,0.64,1,356
5669,0,6,40.68706,-73.93077,0,67,2,21,0.36,7,58
5670,0,6,40.68707,-73.93247,0,57,2,22,0.38,7,71
5671,0,6,40.68627,-73.93131,0,77,2,38,0.66,7,66
5672,0,6,40.69485,-73.93387,0,80,2,61,1.05,2,0
5673,0,22,40.63146,-73.96486,1,85,3,12,0.21,1,97
5674,0,6,40.69562,-73.93792,0,86,2,11,0.19,5,311
5675,0,22,40.63268,-73.96059,0,120,2,114,1.96,2,312
5676,0,113,40.69682,-73.9837,1,140,3,131,3.24,1,28
5677,0,13,40.68786,-73.97339,1,300,1,5,0.09,1,0
5678,1,2,40.82498,-73.93629,0,90,1,5,0.11,1,0
5679,1,2,40.81892,-73.94647,0,70,3,86,1.48,2,157
5680,1,2,40.80985,-73.94348,0,90,2,82,1.53,1,0
5681,1,23,40.72005,-73.98649,1,200,30,35,0.61,1,286
5682,1,19,40.72934,-73.98603,1,135,1,6,0.1,1,0
5683,0,21,40.70495,-73.9209,0,37,1,202,3.74,1,73
5684,0,12,40.71243,-73.95655,0,60,1,1,0.02,1,0
5685,1,8,40.77607,-73.98035,1,419,2,10,0.47,1,10
5686,2,44,40.70293,-73.90771,1,130,7,2,0.03,1,0
5687,0,17,40.65282,-73.97394,1,180,3,56,0.99,1,121
5688,1,28,40.76968,-73.9593,1,160,2,7,0.12,1,0
5689,0,20,40.72126,-73.94328,1,125,2,204,3.51,1,71
5690,0,6,40.68514,-73.93207,1,100,1,0,0.72,2,0
5691,2,63,40.71146,-73.84677,0,65,4,20,0.35,5,133
5692,0,79,40.66355,-73.99547,1,140,1,0,0.72,1,0
5693,2,39,40.74059,-73.91985,0,79,3,23,0.4,1,88
5694,0,12,40.71794,-73.95682,0,125,2,0,0.72,1,0
5695,1,14,40.74411,-74.00204,1,115,3,33,0.57,1,11
5696,1,7,40.7555,-73.9926,0,100,23,12,0.22,1,23
5697,0,15,40.67205,-73.95092,0,90,12,24,0.41,1,64
5698,1,2,40.80709,-73.94952,1,135,2,232,4.01,1,192
5699,0,24,40.66079,-73.95693,0,50,3,47,0.84,3,76
5700,0,29,40.67579,-73.9679,0,71,2,174,3.0,2,3
5701,2,44,40.70599,-73.89755,1,80,30,4,0.08,1,220
5702,1,7,40.76444,-73.98965,0,103,1,394,6.79,1,237
5703,1,8,40.79545,-73.96595,1,250,30,5,0.1,10,303
5704,1,19,40.72784,-73.99104,1,219,2,9,0.15,1,0
5705,0,100,40.62864,-73.89265,1,225,2,11,0.22,2,305
5706,1,4,40.79591,-73.93316,1,99,1,50,0.87,1,333
5707,0,79,40.64076,-74.0224,0,35,6,1,0.02,1,0
5708,1,28,40.76805,-73.95424,0,90,4,87,2.01,1,10
5709,2,44,40.69518,-73.9038,0,47,30,4,0.07,1,157
5710,0,15,40.67495,-73.93845,0,75,5,125,2.15,5,108
5711,0,17,40.65337,-73.97483,1,170,4,43,0.77,1,275
5712,0,22,40.63512,-73.95815,1,150,3,37,0.86,1,320
5713,0,22,40.63995,-73.96196,2,30,1,81,1.39,1,319
5714,1,8,40.78398,-73.97795,0,119,4,7,0.12,2,0
5715,0,117,40.6251,-73.96163,0,40,15,1,0.02,1,0
5716,0,13,40.6888,-73.97635,1,85,2,1,0.03,1,0
5717,0,12,40.71007,-73.95653,0,99,3,19,0.33,3,354
5718,1,8,40.78085,-73.98471,1,250,1,0,0.72,1,0
5719,1,23,40.71906,-73.98433,0,79,9,5,0.09,1,0
5720,0,12,40.72022,-73.96055,0,60,3,5,0.1,1,0
5721,0,6,40.6805,-73.93775,1,115,3,131,2.27,2,241
5722,2,49,40.77375,-73.91646,0,90,3,17,0.31,1,340
5723,0,21,40.70732,-73.91926,0,65,1,32,0.55,1,188
5724,0,6,40.6956,-73.94827,0,65,1,357,6.19,4,321
5725,1,2,40.80849,-73.9446,1,131,3,10,0.27,1,12
5726,0,21,40.69917,-73.93146,1,150,1,3,0.05,1,0
5727,0,12,40.7095,-73.94945,0,55,2,86,1.49,2,38
5728,0,15,40.67412,-73.93833,0,70,5,92,1.58,5,148
5729,2,56,40.75637,-73.92132,1,160,2,1,0.04,1,0
5730,0,6,40.6942,-73.95269,1,95,7,69,1.79,2,0
5731,1,2,40.81619,-73.94003,1,99,3,5,0.09,1,0
5732,1,27,40.7244,-73.99763,1,500,3,3,0.05,1,0
5733,0,21,40.69358,-73.91914,0,35,15,1,0.03,1,0
5734,2,44,40.7078,-73.90177,0,50,21,38,0.76,2,245
5735,0,15,40.67599,-73.93995,0,77,5,108,2.14,5,129
5736,0,12,40.71961,-73.95837,1,380,3,105,1.82,2,264
5737,0,22,40.64251,-73.9597,0,65,30,0,0.72,2,365
5738,1,23,40.71814,-73.98411,1,150,60,9,0.16,1,210
5739,1,7,40.76239,-73.99227,1,125,30,0,0.72,52,331
5740,0,6,40.68312,-73.92507,1,199,3,82,1.78,2,269
5741,0,12,40.70969,-73.96225,0,150,1,12,0.21,1,180
5742,1,11,40.73314,-74.00475,1,145,3,11,0.34,1,0
5743,0,15,40.67196,-73.93824,0,70,7,20,0.35,1,364
5744,0,6,40.68454,-73.93178,1,120,30,131,2.29,1,336
5745,1,2,40.80606,-73.95061,0,86,3,34,1.0,1,359
5746,1,28,40.7661,-73.9573,1,139,2,160,2.76,1,248
5747,0,90,40.62433,-74.02892,0,85,2,1,0.02,1,0
5748,1,28,40.77065,-73.95064,1,94,30,15,0.26,1,309
5749,0,6,40.69389,-73.93058,1,116,2,148,2.56,1,0
5750,0,24,40.66018,-73.96005,0,72,1,229,3.94,1,20
5751,0,16,40.67925,-73.97463,1,95,4,0,0.72,2,0
5752,0,6,40.69525,-73.93768,0,100,1,0,0.72,1,0
5753,1,5,40.74643,-73.97536,1,200,1,1,0.02,1,0
5754,0,21,40.69233,-73.90579,0,72,1,360,6.22,1,66
5755,1,18,40.86496,-73.9262,1,100,3,15,0.27,1,0
5756,1,27,40.72149,-73.99815,1,900,3,10,0.17,1,0
5757,2,39,40.74944,-73.91361,0,80,2,76,1.31,2,102
5758,0,20,40.72401,-73.94016,1,75,2,0,0.72,1,0
5759,1,28,40.76169,-73.95682,1,92,4,179,3.14,1,245
5760,1,19,40.72956,-73.98275,1,160,3,0,0.72,1,0
5761,0,117,40.62735,-73.95704,0,50,7,7,0.12,1,364
5762,1,19,40.73062,-73.99122,1,350,2,0,0.72,1,0
5763,0,10,40.6656,-73.98575,1,135,2,128,2.23,1,245
5764,1,43,40.70956,-74.01341,1,160,7,3,0.05,1,0
5765,1,26,40.7444,-73.98031,1,270,1,0,0.72,1,0
5766,0,6,40.6789,-73.94001,1,129,1,223,3.91,1,230
5767,1,52,40.73293,-73.99782,1,180,1250,2,0.03,1,365
5768,1,48,40.72577,-73.99337,1,350,2,0,0.72,2,0
5769,0,12,40.71564,-73.95107,0,75,1,10,0.17,1,0
5770,0,79,40.66423,-73.99565,1,119,5,6,0.11,1,0
5771,3,55,40.63481,-74.09591,1,99,7,35,0.61,1,326
5772,0,24,40.66066,-73.95965,1,120,1,4,0.07,1,0
5773,0,15,40.67417,-73.94028,0,73,5,102,1.88,5,147
5774,0,13,40.68526,-73.97154,1,500,7,11,0.2,2,173
5775,1,52,40.73473,-73.99244,1,225,1,1,0.02,1,0
5776,0,24,40.66302,-73.95198,1,275,3,3,0.05,1,0
5777,2,49,40.76989,-73.90735,0,50,1,127,2.25,5,52
5778,1,23,40.71329,-73.99047,2,40,1,88,1.53,4,197
5779,0,12,40.71543,-73.94159,1,115,2,3,0.05,1,0
5780,4,59,40.88399,-73.89502,1,110,2,0,0.72,1,0
5781,0,15,40.67658,-73.9444,0,100,1,0,0.72,2,83
5782,0,12,40.71722,-73.95862,1,150,2,4,0.07,1,0
5783,0,20,40.72309,-73.93767,1,200,3,95,1.65,1,358
5784,1,30,40.84261,-73.93771,1,75,7,1,0.09,1,0
5785,2,44,40.70729,-73.91697,1,98,2,157,2.73,1,15
5786,0,6,40.68266,-73.91971,1,199,2,222,3.92,2,238
5787,1,2,40.81422,-73.94844,1,109,2,11,0.19,1,0
5788,1,2,40.80653,-73.95194,1,110,4,26,0.45,1,14
5789,0,6,40.69527,-73.94786,0,59,1,350,6.05,4,328
5790,0,21,40.70071,-73.92913,1,95,2,19,0.44,2,172
5791,1,14,40.74588,-74.00055,1,159,1,202,3.53,1,234
5792,1,1,40.75576,-73.96548,1,225,1,10,0.18,1,0
5793,0,38,40.68449,-73.98524,1,195,2,116,2.02,1,260
5794,2,56,40.76273,-73.90579,1,96,1,196,3.44,1,316
5795,0,3,40.68275,-73.96542,1,73,2,7,0.13,1,0
5796,1,8,40.78883,-73.97616,0,88,1,319,5.6,2,251
5797,0,12,40.70013,-73.95165,1,90,2,3,0.05,1,0
5798,0,15,40.6721,-73.95372,1,99,5,16,0.28,1,0
5799,0,12,40.71752,-73.94187,2,150,1,0,0.72,1,0
5800,0,6,40.68724,-73.94218,0,35,2,11,0.81,2,11
5801,0,6,40.68542,-73.95184,1,1050,3,121,2.19,1,327
5802,0,10,40.66752,-73.98892,1,175,2,76,1.33,1,308
5803,1,14,40.74724,-74.00355,1,395,4,73,1.27,1,2
5804,2,31,40.7426,-73.90706,1,195,3,124,2.2,1,305
5805,0,90,40.62605,-74.03014,0,49,10,7,0.14,1,281
5806,1,28,40.77065,-73.95163,1,150,1,0,0.72,1,0
5807,1,8,40.78278,-73.97437,1,250,1,1,0.02,1,0
5808,0,12,40.7068,-73.93772,1,150,4,17,0.3,1,170
5809,1,8,40.77715,-73.98235,1,260,1,0,0.72,1,0
5810,2,37,40.73303,-73.79736,1,100,7,9,0.16,1,268
5811,1,4,40.78627,-73.94316,0,55,30,4,0.07,9,339
5812,1,14,40.74366,-73.99721,1,275,3,1,0.03,1,0
5813,1,11,40.73408,-74.0057,0,110,1,0,0.72,1,0
5814,0,3,40.69191,-73.96624,1,150,3,0,0.72,1,0
5815,0,21,40.69108,-73.91443,0,80,2,129,2.24,1,346
5816,2,46,40.6852,-73.7962,1,89,1,352,6.1,1,359
5817,1,19,40.72685,-73.98638,1,280,2,92,1.59,1,173
5818,2,31,40.74808,-73.90404,0,100,1,0,0.72,1,0
5819,0,20,40.73235,-73.95106,0,80,2,0,0.72,1,0
5820,0,6,40.69496,-73.93949,0,70,1,110,1.96,1,323
5821,0,20,40.73093,-73.95332,0,75,1,1,0.02,1,0
5822,0,12,40.71295,-73.9623,0,80,1,52,1.12,1,297
5823,1,30,40.8544,-73.93091,2,41,1,1,0.02,1,0
5824,1,11,40.73545,-74.00097,1,195,4,1,0.02,1,0
5825,1,8,40.77881,-73.97726,1,250,2,5,0.11,1,0
5826,1,19,40.73175,-73.98756,1,96,1,198,3.47,1,169
5827,1,43,40.70948,-74.00654,0,98,7,23,0.55,1,116
5828,0,21,40.69271,-73.92535,1,140,4,120,2.09,1,100
5829,0,12,40.70028,-73.95439,0,99,1,0,0.72,1,0
5830,1,11,40.73539,-74.00818,1,175,2,105,1.88,1,276
5831,1,8,40.78245,-73.98163,1,120,6,5,0.09,1,0
5832,1,45,40.8049,-73.96558,0,89,1,46,1.33,1,363
5833,0,21,40.69863,-73.91235,0,90,3,0,0.72,1,0
5834,0,13,40.68796,-73.97735,1,178,3,11,0.24,1,32
5835,0,15,40.67027,-73.94033,1,210,6,27,0.47,1,302
5836,1,2,40.81774,-73.94595,1,150,4,82,1.53,1,46
5837,1,2,40.80936,-73.94454,1,149,2,82,1.43,1,215
5838,1,7,40.76443,-73.99184,1,225,3,2,0.03,1,0
5839,1,8,40.7681,-73.98377,1,2695,1,0,0.72,1,0
5840,2,153,40.65443,-73.84605,1,63,30,2,0.03,1,362
5841,1,7,40.76842,-73.98589,1,150,1,0,0.72,1,0
5842,0,15,40.67566,-73.93944,1,106,3,15,0.26,1,0
5843,0,13,40.68562,-73.9693,1,165,10,36,0.63,4,328
5844,0,15,40.67009,-73.9329,0,75,2,25,0.43,3,365
5845,2,56,40.76496,-73.91169,0,39,31,5,0.1,18,310
5846,2,56,40.75896,-73.9153,0,39,30,13,0.26,18,341
5847,0,6,40.68676,-73.95801,2,30,2,13,0.37,3,339
5848,1,23,40.72156,-73.98712,0,70,1,2,0.03,1,0
5849,1,4,40.79608,-73.93819,0,100,3,140,2.45,1,66
5850,2,56,40.76369,-73.92291,1,125,2,112,1.94,2,0
5851,2,56,40.76386,-73.91002,1,110,3,3,0.05,1,342
5852,0,20,40.73527,-73.95398,1,145,2,7,0.13,2,0
5853,1,8,40.76845,-73.9832,0,112,3,126,2.92,1,230
5854,0,6,40.6869,-73.92254,0,69,1,121,2.68,3,286
5855,1,28,40.76751,-73.96309,1,300,4,57,1.08,1,0
5856,1,1,40.75195,-73.97191,0,260,2,1,0.03,1,177
5857,2,44,40.70439,-73.91111,0,49,2,37,0.73,2,298
5858,1,77,40.71743,-74.00623,1,215,2,23,0.4,1,187
5859,1,4,40.80751,-73.94097,1,200,3,162,2.84,1,208
5860,0,21,40.69341,-73.92266,1,100,15,0,0.72,1,0
5861,1,2,40.80469,-73.94594,1,1000,3,38,0.72,1,270
5862,1,14,40.75238,-73.9945,1,120,3,18,0.31,1,0
5863,1,2,40.83048,-73.9437,1,310,1,64,1.32,2,7
5864,0,34,40.67044,-73.99157,0,70,4,91,3.64,1,0
5865,0,12,40.71484,-73.96742,1,195,2,57,0.99,1,15
5866,0,15,40.67484,-73.95751,1,110,2,32,0.56,1,264
5867,1,1,40.75062,-73.98247,1,75,30,13,0.23,14,167
5868,4,57,40.81231,-73.85535,2,45,1,7,0.14,7,365
5869,1,23,40.72184,-73.98755,1,165,3,23,0.41,1,0
5870,2,44,40.70463,-73.90132,1,150,2,77,1.5,1,24
5871,0,24,40.65681,-73.9484,0,80,1,2,0.03,1,0
5872,1,23,40.71912,-73.9863,1,180,2,122,2.15,2,362
5873,0,6,40.68206,-73.95441,0,80,2,100,1.73,3,365
5874,0,21,40.70741,-73.92239,0,60,3,2,0.04,1,0
5875,1,52,40.73341,-73.99489,1,149,1,26,0.45,1,0
5876,0,6,40.69724,-73.94914,0,53,1,351,6.09,4,0
5877,1,26,40.74092,-73.97817,1,200,7,9,0.16,1,291
5878,1,14,40.74305,-73.99733,1,160,2,79,1.38,1,108
5879,1,19,40.72833,-73.98917,0,199,1,0,0.72,1,0
5880,1,23,40.71281,-73.99174,1,140,1,16,0.28,1,0
5881,1,19,40.73045,-73.98392,1,199,4,8,0.19,2,232
5882,1,52,40.73032,-73.99976,1,190,1,43,0.75,1,3
5883,0,79,40.65031,-74.00239,1,125,2,51,0.89,1,351
5884,1,28,40.76051,-73.96083,1,145,3,62,1.1,1,50
5885,1,19,40.73046,-73.98808,1,150,3,1,0.02,1,0
5886,2,63,40.7269,-73.83952,0,95,2,42,0.74,3,334
5887,0,12,40.70407,-73.93562,0,100,1,0,0.72,1,0
5888,0,15,40.67391,-73.9472,0,99,1,74,1.34,3,290
5889,0,20,40.7223,-73.94938,1,130,1,43,0.84,1,0
5890,0,12,40.71613,-73.95336,0,56,1,1,0.02,1,0
5891,1,52,40.73175,-73.99518,1,450,1,1,0.02,1,0
5892,1,4,40.80161,-73.94277,0,75,1,7,0.2,1,0
5893,0,32,40.69276,-73.9963,0,240,2,45,0.79,1,348
5894,0,20,40.7255,-73.9409,1,129,30,1,0.02,52,300
5895,0,54,40.64768,-73.95138,0,45,1,5,0.27,1,0
5896,1,7,40.7555,-73.99369,1,259,4,25,0.44,1,255
5897,1,4,40.78907,-73.94877,1,75,1,107,1.91,1,116
5898,4,59,40.86809,-73.90201,0,37,2,63,1.15,2,305
5899,0,100,40.63621,-73.89407,1,210,3,11,2.75,5,83
5900,1,14,40.7492,-73.99847,1,199,2,194,3.37,2,178
5901,0,3,40.68566,-73.96022,1,189,8,33,0.58,1,271
5902,2,25,40.74742,-73.94647,0,58,1,33,1.98,1,101
5903,0,6,40.68531,-73.95185,0,60,30,44,0.78,8,99
5904,2,25,40.74853,-73.95068,1,190,1,34,0.6,2,182
5905,0,3,40.68147,-73.96488,1,139,2,88,1.53,2,82
5906,1,7,40.76502,-73.98932,1,125,1,186,3.28,1,193
5907,0,12,40.71603,-73.9547,0,94,2,46,0.9,1,267
5908,1,28,40.77254,-73.96193,1,100,2,58,1.02,1,9
5909,1,19,40.72607,-73.98867,0,149,364,8,0.17,1,90
5910,1,19,40.72603,-73.98897,0,128,7,15,0.26,1,249
5911,0,6,40.68568,-73.95266,1,160,3,149,2.61,2,303
5912,0,16,40.66651,-73.97922,1,160,31,8,0.17,1,296
5913,1,19,40.72627,-73.98915,0,110,3,64,1.26,1,14
5914,0,12,40.71436,-73.96362,1,285,3,43,0.75,1,12
5915,0,6,40.6792,-73.90937,1,75,10,2,0.1,1,349
5916,1,14,40.74039,-74.00356,1,650,7,6,0.13,1,358
5917,1,2,40.81599,-73.94676,1,133,1,20,0.36,3,345
5918,1,19,40.73073,-73.98105,1,149,2,36,0.79,1,0
5919,1,28,40.78535,-73.94997,1,210,1,0,0.72,1,0
5920,1,8,40.78667,-73.96924,1,200,2,56,0.98,1,226
5921,1,14,40.74751,-74.00086,0,110,6,20,0.36,2,0
5922,1,7,40.75579,-73.99154,1,375,3,13,0.23,1,0
5923,1,23,40.71845,-73.986,1,95,10,2,0.04,1,0
5924,1,2,40.81618,-73.94517,1,94,1,23,0.57,3,316
5925,0,10,40.6631,-73.98603,1,120,3,118,2.07,1,266
5926,0,12,40.71104,-73.95917,1,150,5,1,0.02,1,0
5927,1,14,40.73947,-74.00114,1,160,30,6,0.12,39,267
5928,1,45,40.80801,-73.9582,1,132,2,9,0.16,1,0
5929,0,6,40.6845,-73.93968,1,102,1,10,0.18,1,4
5930,0,6,40.6933,-73.94976,1,85,1,84,1.46,1,286
5931,0,13,40.69172,-73.9703,1,142,6,2,0.04,1,0
5932,2,56,40.76261,-73.91767,0,70,3,2,0.05,1,23
5933,0,21,40.6989,-73.92904,1,200,90,91,1.59,1,365
5934,0,20,40.72603,-73.94147,1,199,30,5,0.09,52,339
5935,0,54,40.65337,-73.91229,1,100,3,62,1.19,1,343
5936,0,12,40.71874,-73.94055,1,123,3,21,0.61,1,0
5937,0,35,40.62677,-73.9326,1,175,2,17,0.49,1,0
5938,1,28,40.7681,-73.96018,0,100,4,14,0.25,1,0
5939,1,2,40.80733,-73.95642,0,57,7,3,0.22,2,222
5940,0,15,40.67122,-73.91813,0,39,1,153,2.66,10,178
5941,1,45,40.8067,-73.95799,0,107,6,12,0.47,2,251
5942,1,50,40.73956,-73.98774,1,2000,7,0,0.72,1,0
5943,0,22,40.64507,-73.95933,0,69,1,33,0.59,1,0
5944,0,20,40.72623,-73.94298,1,137,5,26,1.16,1,344
5945,1,19,40.7239,-73.98312,1,150,5,0,0.72,2,0
5946,1,2,40.81588,-73.94591,0,65,3,1,0.02,2,0
5947,1,4,40.79008,-73.94766,0,66,4,1,0.02,1,0
5948,0,3,40.68485,-73.9643,0,77,14,9,0.16,1,0
5949,0,29,40.67757,-73.96412,1,110,3,8,0.14,1,0
5950,1,68,40.73541,-73.98061,0,64,26,47,0.82,1,331
5951,0,100,40.63969,-73.89548,1,90,2,112,1.96,1,349
5952,0,12,40.70941,-73.94556,0,50,5,0,0.72,1,0
5953,1,28,40.7786,-73.95104,1,146,5,21,1.01,1,0
5954,2,49,40.77172,-73.91769,1,200,1,0,0.72,1,0
5955,2,140,40.77774,-73.78376,1,189,3,85,1.88,1,330
5956,0,16,40.67761,-73.97667,1,985,2,20,1.6,2,19
5957,0,6,40.69103,-73.95441,1,285,2,37,0.65,1,0
5958,0,21,40.69584,-73.90794,1,140,3,122,2.21,1,251
5959,2,25,40.75259,-73.94104,0,97,2,14,0.55,2,90
5960,2,56,40.7672,-73.91198,1,180,2,7,0.31,1,90
5961,1,19,40.72841,-73.98231,1,199,2,10,0.18,1,0
5962,0,16,40.67683,-73.97617,1,220,2,83,1.48,1,253
5963,1,23,40.71847,-73.98246,1,180,3,5,0.13,1,226
5964,0,12,40.70874,-73.95439,1,88,14,5,0.09,1,0
5965,1,8,40.77859,-73.9816,1,350,4,0,0.72,1,0
5966,0,12,40.70698,-73.95406,1,170,1,141,3.05,1,28
5967,1,19,40.72325,-73.98336,0,120,14,14,0.24,2,0
5968,1,19,40.72242,-73.98262,0,105,2,9,0.16,2,0
5969,0,6,40.68288,-73.93678,1,110,2,192,3.35,1,132
5970,0,54,40.63213,-73.94598,0,55,4,10,0.2,2,100
5971,0,12,40.71759,-73.95407,1,150,5,7,0.12,1,0
5972,0,6,40.68204,-73.95642,1,180,3,50,0.97,3,365
5973,0,20,40.72668,-73.94728,1,110,2,4,0.12,1,0
5974,1,8,40.78,-73.97793,1,160,3,5,0.09,1,0
5975,1,64,40.72046,-73.9955,1,215,7,5,0.09,1,0
5976,2,56,40.76575,-73.92092,0,75,5,1,0.02,1,0
5977,1,4,40.80006,-73.9459,1,200,5,0,0.72,1,0
5978,1,4,40.79872,-73.9411,1,120,3,6,0.96,1,279
5979,1,19,40.72627,-73.98303,1,198,4,180,3.22,1,269
5980,0,21,40.70253,-73.92898,0,60,2,63,1.68,2,352
5981,0,6,40.68578,-73.93965,1,170,3,207,3.76,1,151
